ItemID,Participant,Block,TrialOrder,Response,RT,Session,Item_Pinyin,ASCII,logRT,Ph,NB
1436,2,7,1040,0,1205,1,gie1,ki[1,7.09423484592476,1.7444,12
1437,1,6,816,0,1021,1,ri4,ri4,6.92853781816467,2.0403,15
1437,8,1,45,0,2190,1,ri4,ri4,7.69165682281055,2.0403,15
1437,22,2,306,0,2140,1,ri4,ri4,7.6685611080159,2.0403,15
1437,2,10,1552,1,2970,1,ri4,ri4,7.99631723179675,2.0403,15
1438,22,9,1296,0,750,1,fian3,fi[n3,6.62007320653036,2.7481,12
1438,1,1,152,0,570,1,fian3,fi[n3,6.3456363608286,2.7481,12
1438,2,4,541,0,1884,1,fian3,fi[n3,7.54115245513631,2.7481,12
1438,20,10,1499,1,503,1,fian3,fi[n3,6.22059017009974,2.7481,12
1438,8,9,1374,1,743,1,fian3,fi[n3,6.61069604471776,2.7481,12
1439,1,6,848,0,460,1,ge4,ke4,6.13122648948314,3.1652,20
1439,22,10,1514,0,1301,1,ge4,ke4,7.1708884785125,3.1652,20
1439,8,6,907,0,806,1,ge4,ke4,6.69208374250663,3.1652,20
1439,2,5,715,0,1657,1,ge4,ke4,7.41276401742656,3.1652,20
1440,2,10,1549,0,2120,1,miang4,miaN4,7.65917136766606,3.6785,10
1440,1,9,1428,0,1698,1,miang4,miaN4,7.43720636687129,3.6785,10
1440,22,9,1295,0,859,1,miang4,miaN4,6.75576892198425,3.6785,10
1440,8,10,1528,0,786,1,miang4,miaN4,6.66695679242921,3.6785,10
1441,2,10,1580,0,804,1,xou3,xou3,6.68959926917897,2.2047,20
1441,8,6,870,1,1406,1,xou3,xou3,7.24850407237061,2.2047,20
1441,1,7,972,0,731,1,xou3,xou3,6.59441345974978,2.2047,20
1441,22,2,225,1,2934,1,xou3,xou3,7.98412195870293,2.2047,20
1442,8,10,1443,0,749,1,jve2,jye2,6.61873898351722,2.3226,4
1442,22,7,1038,0,1524,1,jve2,jye2,7.32909373624659,2.3226,4
1442,2,5,741,0,2754,1,jve2,jye2,7.9208096792886,2.3226,4
1442,1,3,392,0,790,1,jve2,jye2,6.67203294546107,2.3226,4
1443,8,1,153,0,1786,1,mie1,mi^1,7.48773376143644,2.8686,14
1443,1,1,5,0,1153,1,mie1,mi^1,7.05012252026906,2.8686,14
1443,20,7,984,1,254,1,mie1,mi^1,5.53733426701854,2.8686,14
1443,22,1,16,0,2675,1,mie1,mi^1,7.89170465933011,2.8686,14
1443,2,7,977,0,764,1,mie1,mi^1,6.63856778916652,2.8686,14
1444,8,2,219,0,1604,1,bve1,pye1,7.38025578842646,2.3226,3
1444,22,7,998,0,1843,1,bve1,pye1,7.51914995766982,2.3226,3
1444,1,7,983,0,721,1,bve1,pye1,6.58063913728495,2.3226,3
1444,2,8,1143,0,722,1,bve1,pye1,6.58202513889283,2.3226,3
1445,2,3,453,1,2028,1,niei4,niei4,7.61480536471107,1.3087,2
1445,1,2,168,0,973,1,niei4,niei4,6.880384082186,1.3087,2
1445,8,3,326,1,892,1,niei4,niei4,6.79346613258001,1.3087,2
1445,22,9,1308,0,908,1,niei4,niei4,6.81124437860129,1.3087,2
1446,8,10,1543,0,472,1,juao3,juau3,6.15697898558556,2.4446,2
1446,1,9,1359,0,606,1,juao3,juau3,6.40687998606931,2.4446,2
1446,2,4,534,0,1647,1,juao3,juau3,7.40671073017764,2.4446,2
1446,22,1,40,0,2679,1,juao3,juau3,7.89319886954461,2.4446,2
1446,20,4,507,1,410,1,juao3,juau3,6.01615715969835,2.4446,2
1447,8,3,332,0,2666,1,xuao4,xuau4,7.88833450073865,2.4446,2
1447,22,5,734,0,2309,1,xuao4,xuau4,7.7445698093545,2.4446,2
1447,2,4,616,0,1015,1,xuao4,xuau4,6.92264389147589,2.4446,2
1447,1,2,180,0,973,1,xuao4,xuau4,6.880384082186,2.4446,2
1448,22,3,370,1,2592,1,lvn1,lyn1,7.86018505747217,5.1376,6
1448,1,5,673,0,1899,1,lvn1,lyn1,7.54908271081229,5.1376,6
1448,8,9,1287,0,731,1,lvn1,lyn1,6.59441345974978,5.1376,6
1448,2,1,107,0,1159,1,lvn1,lyn1,7.05531284333975,5.1376,6
1449,8,5,711,1,1234,1,fia1,fia1,7.11801620446533,1.7383,6
1449,1,8,1202,0,695,1,fia1,fia1,6.54391184556479,1.7383,6
1449,22,8,1173,0,763,1,fia1,fia1,6.63725803128446,1.7383,6
1449,2,10,1532,1,1248,1,fia1,fia1,7.12929754892937,1.7383,6
1450,8,1,159,0,3049,1,nong1,noN1,8.02256894698825,1.2355,6
1450,2,5,740,0,2256,1,nong1,noN1,7.72134861261795,1.2355,6
1450,1,7,1082,1,1805,1,nong1,noN1,7.49831587076698,1.2355,6
1450,22,6,957,0,1423,1,nong1,noN1,7.26052259808985,1.2355,6
1451,1,7,1014,0,742,1,dve3,tye3,6.60934924316738,2.3226,4
1451,22,5,724,0,1943,1,dve3,tye3,7.57198844937744,2.3226,4
1451,20,2,182,1,227,1,dve3,tye3,5.4249500174814,2.3226,4
1451,8,4,568,0,1060,1,dve3,tye3,6.96602418710611,2.3226,4
1451,2,3,459,0,1166,1,dve3,tye3,7.06133436691044,2.3226,4
1452,1,1,81,0,1023,1,pvo3,Pyo3,6.93049476595163,1.3483,1
1452,8,10,1559,0,578,1,pvo3,Pyo3,6.35957386867238,1.3483,1
1452,2,2,295,0,1449,1,pvo3,Pyo3,7.27862894232068,1.3483,1
1452,22,5,702,0,926,1,pvo3,Pyo3,6.83087423464618,1.3483,1
1453,8,8,1184,1,1358,1,die1,ti^1,7.21376830811864,2.6116,14
1453,22,3,432,0,3208,1,die1,ti^1,8.07340296898641,2.6116,14
1453,1,10,1552,0,580,1,die1,ti^1,6.36302810354046,2.6116,14
1453,20,3,447,1,269,1,die1,ti^1,5.59471137960184,2.6116,14
1454,22,9,1439,0,685,1,biang3,piaN3,6.52941883826223,3.6464,10
1454,8,4,489,0,1823,1,biang3,piaN3,7.50823877467866,3.6464,10
1454,2,6,847,1,1925,1,biang3,piaN3,7.56268124672188,3.6464,10
1454,1,8,1172,0,424,1,biang3,piaN3,6.04973345523196,3.6464,10
1455,22,6,842,0,1787,1,king2,KiN2,7.48829351515943,2.339,14
1455,8,8,1131,0,1572,1,king2,KiN2,7.36010397298915,2.339,14
1455,1,3,388,0,573,1,king2,KiN2,6.35088571671474,2.339,14
1455,20,1,4,1,1148,1,king2,KiN2,7.04577657687951,2.339,14
1455,2,4,621,0,3159,1,king2,KiN2,8.05801080080209,2.339,14
1456,1,10,1504,0,760,1,bv1,py1,6.63331843328038,1.6827,7
1456,20,6,952,1,226,1,bv1,py1,5.42053499927229,1.6827,7
1456,8,8,1134,0,619,1,bv1,py1,6.4281052726846,1.6827,7
1456,2,6,931,0,1171,1,bv1,py1,7.06561336359772,1.6827,7
1456,22,1,53,0,2309,1,bv1,py1,7.7445698093545,1.6827,7
1457,1,9,1353,0,451,1,sve2,sy^2,6.11146733950268,2.3226,3
1457,22,10,1567,0,790,1,sve2,sy^2,6.67203294546107,2.3226,3
1457,2,2,311,0,902,1,sve2,sy^2,6.80461452006262,2.3226,3
1457,8,8,1230,0,868,1,sve2,sy^2,6.76619171466035,2.3226,3
1458,2,8,1227,0,3094,1,fuo4,fuo4,8.03722003113301,2.2625,17
1458,22,2,188,0,2281,1,fuo4,fuo4,7.73236922228439,2.2625,17
1458,1,4,600,0,375,1,fuo4,fuo4,5.92692602597041,2.2625,17
1458,8,4,529,1,1836,1,fuo4,fuo4,7.51534457118044,2.2625,17
1459,8,1,139,1,1799,1,nuan1,nuan1,7.49498623395053,2.1515,19
1459,22,8,1276,0,1077,1,nuan1,nuan1,6.98193467715639,2.1515,19
1459,2,1,46,1,1798,1,nuan1,nuan1,7.49443021503157,2.1515,19
1459,20,3,384,1,239,1,nuan1,nuan1,5.47646355193151,2.1515,19
1459,1,7,1009,0,1285,1,nuan1,nuan1,7.15851399732932,2.1515,19
1460,1,6,928,0,558,1,chva4,zya4,6.32435896238131,1.6164,2
1460,2,7,1074,0,840,1,chva4,zya4,6.73340189183736,1.6164,2
1460,8,1,143,0,1660,1,chva4,zya4,7.41457288135059,1.6164,2
1460,22,7,1097,0,2962,1,chva4,zya4,7.99361999482774,1.6164,2
1461,2,8,1253,0,1155,1,zhuan2,Zuan2,7.05185562295589,3.5082,22
1461,22,8,1181,0,1594,1,zhuan2,Zuan2,7.37400185935016,3.5082,22
1461,1,6,934,0,1338,1,zhuan2,Zuan2,7.19893124068817,3.5082,22
1461,8,5,713,0,1846,1,zhuan2,Zuan2,7.5207764150628,3.5082,22
1462,2,8,1122,0,1324,1,lun3,lun3,7.18841273649695,2.5751,21
1462,22,6,914,0,2102,1,lun3,lun3,7.6506445514369,2.5751,21
1462,1,6,821,0,1691,1,lun3,lun3,7.43307534889858,2.5751,21
1462,8,2,177,1,1599,1,lun3,lun3,7.37713371283395,2.5751,21
1463,20,4,620,1,264,1,nuai3,nuai3,5.57594910314632,1.3471,9
1463,22,4,508,0,630,1,nuai3,nuai3,6.44571981938558,1.3471,9
1463,2,8,1255,0,677,1,nuai3,nuai3,6.51767127291227,1.3471,9
1463,8,10,1574,0,334,1,nuai3,nuai3,5.8111409929767,1.3471,9
1463,1,10,1574,0,1050,1,nuai3,nuai3,6.95654544315157,1.3471,9
1464,22,10,1553,0,780,1,rv2,ry2,6.65929391968364,1.5964,6
1464,8,4,493,0,1193,1,rv2,ry2,7.08422642209792,1.5964,6
1464,2,1,98,0,883,1,rv2,ry2,6.78332520060396,1.5964,6
1464,1,3,391,0,755,1,rv2,ry2,6.62671774924902,1.5964,6
1465,8,6,872,0,1042,1,xue3,xue3,6.94889722231331,2.2243,6
1465,1,9,1348,0,746,1,xue3,xue3,6.61472560020376,2.2243,6
1465,2,2,214,0,896,1,xue3,xue3,6.79794041297493,2.2243,6
1465,22,3,412,1,2064,1,xue3,xue3,7.63240112660145,2.2243,6
1466,8,8,1176,0,559,1,dio1,tio1,6.3261494731551,2.3761,6
1466,1,1,117,0,884,1,dio1,tio1,6.78445706263764,2.3761,6
1466,22,2,268,1,1671,1,dio1,tio1,7.42117752859539,2.3761,6
1466,2,6,834,0,826,1,dio1,tio1,6.71659477352098,2.3761,6
1467,2,2,320,0,2008,1,zhei4,Zei4,7.60489448081162,2.5699,16
1467,8,4,513,1,1004,1,zhei4,Zei4,6.91174730025167,2.5699,16
1467,1,8,1136,0,764,1,zhei4,Zei4,6.63856778916652,2.5699,16
1467,22,4,598,0,1622,1,zhei4,Zei4,7.39141523467536,2.5699,16
1468,8,9,1403,0,905,1,vang1,yaN1,6.80793494369993,2.8667,23
1468,22,10,1517,0,911,1,vang1,yaN1,6.81454289725996,2.8667,23
1468,2,1,92,1,1358,1,vang1,yaN1,7.21376830811864,2.8667,23
1468,20,7,985,1,271,1,vang1,yaN1,5.6021188208797,2.8667,23
1468,1,9,1335,0,818,1,vang1,yaN1,6.70686233660275,2.8667,23
1469,1,6,944,0,756,1,buou4,puou4,6.62804137617953,2.4037,0
1469,2,3,335,0,1249,1,buou4,puou4,7.13009851012558,2.4037,0
1469,8,2,294,0,1467,1,buou4,puou4,7.29097477814298,2.4037,0
1469,22,10,1521,0,744,1,buou4,puou4,6.61204103483309,2.4037,0
1469,20,2,260,1,430,1,buou4,puou4,6.06378520868761,2.4037,0
1470,2,6,824,0,1230,1,ce1,C^1,7.11476944836646,3.0155,20
1470,20,4,566,1,235,1,ce1,C^1,5.45958551414416,3.0155,20
1470,8,2,308,0,1345,1,ce1,C^1,7.20414929203594,3.0155,20
1470,1,7,1050,0,3250,1,ce1,C^1,8.08641027532378,3.0155,20
1470,22,2,220,1,1752,1,ce1,C^1,7.46851327149634,3.0155,20
1471,22,3,443,0,2491,1,tiai1,Tiai1,7.82043951526218,2.5523,4
1471,8,6,958,1,848,1,tiai1,Tiai1,6.7428806357919,2.5523,4
1471,1,5,686,0,659,1,tiai1,Tiai1,6.49072353450251,2.5523,4
1471,2,4,566,1,1087,1,tiai1,Tiai1,6.99117688712121,2.5523,4
1472,22,8,1273,0,793,1,cve1,Cy^1,6.67582322163485,2.3226,3
1472,1,10,1502,0,601,1,cve1,Cy^1,6.39859493453521,2.3226,3
1472,2,3,337,0,966,1,cve1,Cy^1,6.87316383421252,2.3226,3
1472,8,5,664,0,764,1,cve1,Cy^1,6.63856778916652,2.3226,3
1473,8,10,1476,0,725,1,qe4,qe4,6.58617165485467,1.7959,20
1473,2,3,477,0,629,1,qe4,qe4,6.44413125670044,1.7959,20
1473,22,2,226,0,1186,1,qe4,qe4,7.07834157955767,1.7959,20
1473,1,8,1220,0,554,1,qe4,qe4,6.31716468674728,1.7959,20
1474,1,9,1350,0,570,1,juao1,juau1,6.3456363608286,2.4446,2
1474,8,3,364,1,3429,1,juao1,juau1,8.14002395246292,2.4446,2
1474,2,8,1272,0,1109,1,juao1,juau1,7.01121398735037,2.4446,2
1474,20,4,538,1,429,1,juao1,juau1,6.06145691892802,2.4446,2
1474,22,10,1592,0,460,1,juao1,juau1,6.13122648948314,2.4446,2
1475,2,7,975,0,2027,1,hiei3,hiei3,7.614312146452,1.7577,1
1475,22,4,563,0,1897,1,hiei3,hiei3,7.54802896993501,1.7577,1
1475,1,5,737,0,609,1,hiei3,hiei3,6.4118182677099,1.7577,1
1475,8,3,473,1,1394,1,hiei3,hiei3,7.23993259132047,1.7577,1
1476,1,8,1175,0,1496,1,nua4,nua4,7.31055015853442,0.9925,11
1476,22,3,400,0,3568,1,nua4,nua4,8.1797604936999,0.9925,11
1476,2,9,1424,0,3082,1,nua4,nua4,8.03333401588006,0.9925,11
1476,8,2,161,1,1191,1,nua4,nua4,7.0825485693553,0.9925,11
1477,1,10,1469,0,353,1,xvai2,xyai2,5.8664680569333,1.8462,0
1477,2,4,553,0,768,1,xvai2,xyai2,6.64378973314767,1.8462,0
1477,22,2,244,0,2004,1,xvai2,xyai2,7.60290046220476,1.8462,0
1478,1,3,327,0,923,1,juang4,juaN4,6.82762923450285,3.2847,9
1478,22,4,640,0,3625,1,juang4,juaN4,8.19560956728878,3.2847,9
1478,8,8,1208,0,1371,1,juang4,juaN4,7.22329567956231,3.2847,9
1478,2,5,767,0,768,1,juang4,juaN4,6.64378973314767,3.2847,9
1479,2,4,604,0,711,1,zhue3,Zue3,6.56667242980324,2.5425,10
1479,20,4,524,1,384,1,zhue3,Zue3,5.95064255258773,2.5425,10
1479,1,6,811,0,474,1,zhue3,Zue3,6.16120732169508,2.5425,10
1479,8,10,1577,0,968,1,zhue3,Zue3,6.87523208727658,2.5425,10
1479,22,8,1142,0,2931,1,zhue3,Zue3,7.98309894071089,2.5425,10
1480,1,8,1245,0,3042,1,cia3,Cia3,8.02027047281924,1.7383,6
1480,20,9,1415,1,680,1,cia3,Cia3,6.52209279817015,1.7383,6
1480,2,9,1419,0,723,1,cia3,Cia3,6.58340922215876,1.7383,6
1480,8,5,697,0,865,1,cia3,Cia3,6.76272950693188,1.7383,6
1480,22,2,294,0,2162,1,cia3,Cia3,7.67878899819915,1.7383,6
1481,1,10,1473,0,340,1,svn1,syn1,5.82894561761021,2.1357,4
1481,8,2,210,1,1694,1,svn1,syn1,7.434847875212,2.1357,4
1481,2,1,130,0,1599,1,svn1,syn1,7.37713371283395,2.1357,4
1481,22,10,1466,0,1458,1,svn1,syn1,7.2848209125686,2.1357,4
1482,8,9,1415,0,1130,1,rue1,ru^1,7.02997291170639,2.2716,9
1482,22,8,1152,0,777,1,rue1,ru^1,6.65544035036765,2.2716,9
1482,1,6,847,0,601,1,rue1,ru^1,6.39859493453521,2.2716,9
1482,2,7,1001,1,1191,1,rue1,ru^1,7.0825485693553,2.2716,9
1483,22,3,479,0,2837,1,bvn3,pyn3,7.95050243480885,2.1357,4
1483,1,7,1068,0,888,1,bvn3,pyn3,6.78897174299217,2.1357,4
1483,2,5,734,0,1111,1,bvn3,pyn3,7.01301578963963,2.1357,4
1483,8,5,714,1,2754,1,bvn3,pyn3,7.9208096792886,2.1357,4
1484,2,8,1206,0,732,1,pvo2,Pyo2,6.59578051396131,1.3483,1
1484,8,4,483,1,1708,1,pvo2,Pyo2,7.44307837434852,1.3483,1
1484,22,9,1310,0,629,1,pvo2,Pyo2,6.44413125670044,1.3483,1
1484,20,8,1266,1,248,1,pvo2,Pyo2,5.51342874616498,1.3483,1
1484,1,10,1474,0,507,1,pvo2,Pyo2,6.22851100359118,1.3483,1
1485,22,9,1288,0,1192,1,ye3,i^3,7.0833878476253,1.137,31
1485,2,3,458,1,854,1,ye3,i^3,6.74993119378857,1.137,31
1485,1,7,994,1,1529,1,ye3,i^3,7.33236920592906,1.137,31
1485,8,1,81,0,1651,1,ye3,i^3,7.40913644392013,1.137,31
1486,1,7,1077,0,589,1,shiei3,Siei3,6.37842618365159,1.7577,1
1486,22,2,301,1,1983,1,shiei3,Siei3,7.5923661285198,1.7577,1
1486,2,10,1587,0,1241,1,shiei3,Siei3,7.12367278520461,1.7577,1
1486,8,2,233,0,1130,1,shiei3,Siei3,7.02997291170639,1.7577,1
1487,20,6,810,1,328,1,lvou4,lyou4,5.79301360838414,4.1653,1
1487,1,6,867,0,1136,1,lvou4,lyou4,7.0352685992811,4.1653,1
1487,22,1,146,0,2241,1,lvou4,lyou4,7.71467747380093,4.1653,1
1487,8,6,908,1,1053,1,lvou4,lyou4,6.95939851213398,4.1653,1
1487,2,10,1477,0,1361,1,lvou4,lyou4,7.21597500265147,4.1653,1
1488,22,8,1224,0,1491,1,sin2,sin2,7.30720231476474,2.0185,12
1488,1,8,1271,0,869,1,sin2,sin2,6.76734312526539,2.0185,12
1488,20,1,72,1,582,1,sin2,sin2,6.36647044773144,2.0185,12
1488,2,6,959,0,1445,1,sin2,sin2,7.27586460054653,2.0185,12
1488,8,3,328,0,2061,1,sin2,sin2,7.63094658089046,2.0185,12
1489,2,5,689,0,622,1,fvai1,fyai1,6.43294009273918,1.8462,0
1489,1,3,389,0,457,1,fvai1,fyai1,6.12468339089421,1.8462,0
1489,8,7,1020,1,542,1,fvai1,fyai1,6.29526600143965,1.8462,0
1489,22,3,453,1,3108,1,fvai1,fyai1,8.04173471148754,1.8462,0
1490,2,9,1366,0,914,1,zhie4,Zi[4,6.81783057145415,1.7444,12
1490,22,8,1254,1,1611,1,zhie4,Zi[4,7.38461038317697,1.7444,12
1490,1,2,283,0,740,1,zhie4,Zi[4,6.60665018619822,1.7444,12
1490,8,4,488,0,1508,1,zhie4,Zi[4,7.3185395485679,1.7444,12
1491,20,6,892,1,234,1,kua2,Kua2,5.4553211153577,2.7434,14
1491,8,2,255,1,1227,1,kua2,Kua2,7.11232744471091,2.7434,14
1491,22,2,197,0,3125,1,kua2,Kua2,8.0471895621705,2.7434,14
1491,1,10,1595,0,921,1,kua2,Kua2,6.82546003625531,2.7434,14
1491,2,7,1045,0,337,1,kua2,Kua2,5.82008293035236,2.7434,14
1492,22,7,962,0,1214,1,piei1,Piei1,7.10167597161944,2.574,2
1492,8,8,1156,0,774,1,piei1,Piei1,6.65157187358973,2.574,2
1492,2,9,1389,0,1404,1,piei1,Piei1,7.24708058458576,2.574,2
1492,1,9,1336,0,488,1,piei1,Piei1,6.19031540585315,2.574,2
1493,20,3,423,1,259,1,hve1,hye1,5.55682806169954,2.3226,3
1493,22,2,238,0,1606,1,hve1,hye1,7.38150189450671,2.3226,3
1493,2,2,217,0,1720,1,hve1,hye1,7.4500795698075,2.3226,3
1493,1,10,1529,0,572,1,hve1,hye1,6.3491389913798,2.3226,3
1493,8,1,23,1,2445,1,hve1,hye1,7.80180040190897,2.3226,3
1494,8,5,689,0,591,1,zia3,cia3,6.3818160174061,1.7383,6
1494,2,2,164,0,1211,1,zia3,cia3,7.09920174355309,1.7383,6
1494,22,9,1413,0,1143,1,zia3,cia3,7.04141166379481,1.7383,6
1494,1,6,931,0,415,1,zia3,cia3,6.0282785202307,1.7383,6
1495,20,10,1531,1,256,1,niong4,nioN4,5.54517744447956,2.8507,8
1495,2,6,823,0,982,1,niong4,nioN4,6.88959130835447,2.8507,8
1495,1,1,106,1,1108,1,niong4,nioN4,7.01031186730723,2.8507,8
1495,22,2,228,0,2728,1,niong4,nioN4,7.91132401896335,2.8507,8
1495,8,2,244,1,1328,1,niong4,nioN4,7.19142933003638,2.8507,8
1496,8,4,585,1,1378,1,fo4,fo4,7.2283884515736,3.939,9
1496,1,4,560,0,761,1,fo4,fo4,6.63463335786169,3.939,9
1496,22,8,1129,1,1099,1,fo4,fo4,7.00215595440362,3.939,9
1496,2,9,1342,0,1211,1,fo4,fo4,7.09920174355309,3.939,9
1497,2,10,1542,0,1044,1,zvn1,cyn1,6.95081476844258,2.1357,4
1497,1,10,1570,0,752,1,zvn1,cyn1,6.62273632394984,2.1357,4
1497,22,4,526,1,2545,1,zvn1,cyn1,7.84188592898462,2.1357,4
1497,8,7,978,0,1267,1,zvn1,cyn1,7.14440718032114,2.1357,4
1498,22,3,480,0,2577,1,nun2,nun2,7.85438121065236,1.4169,22
1498,8,8,1142,0,1088,1,nun2,nun2,6.99209642741589,1.4169,22
1498,20,6,879,1,236,1,nun2,nun2,5.46383180502561,1.4169,22
1498,2,5,666,0,849,1,nun2,nun2,6.74405918631135,1.4169,22
1498,1,10,1518,0,1103,1,nun2,nun2,7.0057890192535,1.4169,22
1499,22,1,112,0,1877,1,fvai4,fyai4,7.53743003658651,1.8462,0
1499,8,3,334,0,1600,1,fvai4,fyai4,7.37775890822787,1.8462,0
1499,1,3,345,0,956,1,fvai4,fyai4,6.8627579130514,1.8462,0
1499,2,1,49,0,955,1,fvai4,fyai4,6.86171134048073,1.8462,0
1500,8,6,877,1,1506,1,fiei4,fiei4,7.31721240835984,1.7577,1
1500,22,8,1270,0,623,1,fiei4,fiei4,6.43454651878745,1.7577,1
1500,1,1,39,0,1230,1,fiei4,fiei4,7.11476944836646,1.7577,1
1500,2,5,681,1,1467,1,fiei4,fiei4,7.29097477814298,1.7577,1
1501,22,3,354,0,2133,1,cvou3,Cyou3,7.66528471847135,1.7638,1
1501,1,1,146,0,915,1,cvou3,Cyou3,6.81892406527552,1.7638,1
1501,8,1,13,1,3751,1,cvou3,Cyou3,8.22977775008189,1.7638,1
1501,2,1,124,0,1735,1,cvou3,Cyou3,7.45876269238096,1.7638,1
1502,8,2,195,0,2062,1,bve1,py^1,7.63143166457691,2.3226,3
1502,2,10,1590,0,744,1,bve1,py^1,6.61204103483309,2.3226,3
1502,1,1,77,0,667,1,bve1,py^1,6.50279004591562,2.3226,3
1502,22,5,643,0,873,1,bve1,py^1,6.7719355558396,2.3226,3
1503,2,6,904,0,791,1,zhiao3,Ziau3,6.67329796776765,1.9391,12
1503,22,8,1206,0,583,1,zhiao3,Ziau3,6.36818718635049,1.9391,12
1503,8,5,685,1,3438,1,zhiao3,Ziau3,8.1426451859428,1.9391,12
1503,1,1,28,0,1266,1,zhiao3,Ziau3,7.14361760270412,1.9391,12
1504,8,3,453,1,2050,1,gvang1,kyaN1,7.62559507213245,2.6817,2
1504,2,8,1162,0,917,1,gvang1,kyaN1,6.82110747225646,2.6817,2
1504,1,9,1329,0,371,1,gvang1,kyaN1,5.91620206260743,2.6817,2
1504,22,5,673,0,2520,1,gvang1,kyaN1,7.83201418050547,2.6817,2
1505,2,10,1485,0,687,1,rai2,rai2,6.53233429222235,2.243,24
1505,8,3,342,0,1357,1,rai2,rai2,7.21303165983487,2.243,24
1505,1,2,241,0,925,1,rai2,rai2,6.82979373751242,2.243,24
1505,22,3,441,0,1150,1,rai2,rai2,7.0475172213573,2.243,24
1506,2,7,1105,0,1286,1,fiang1,fiaN1,7.15929190479756,2.7792,7
1506,1,4,632,0,990,1,fiang1,fiaN1,6.89770494312864,2.7792,7
1506,8,6,914,1,960,1,fiang1,fiaN1,6.86693328446188,2.7792,7
1506,22,7,1066,0,1978,1,fiang1,fiaN1,7.58984151218266,2.7792,7
1507,2,9,1397,0,730,1,cua4,Cua4,6.59304453414244,2.4332,13
1507,22,3,366,0,2684,1,cua4,Cua4,7.89506349809157,2.4332,13
1507,1,10,1572,0,2832,1,cua4,Cua4,7.94873845481361,2.4332,13
1507,8,7,1082,1,951,1,cua4,Cua4,6.85751406254539,2.4332,13
1508,1,10,1451,0,513,1,bvi1,pyei1,6.24027584517077,2.2203,1
1508,8,8,1135,0,1181,1,bvi1,pyei1,7.07411681619736,2.2203,1
1508,2,2,218,0,1532,1,bvi1,pyei1,7.33432935030054,2.2203,1
1508,20,8,1154,1,239,1,bvi1,pyei1,5.47646355193151,2.2203,1
1508,22,3,449,0,3369,1,bvi1,pyei1,8.12237124340655,2.2203,1
1509,2,7,988,0,873,1,pia1,Pia1,6.7719355558396,2.7586,12
1509,1,9,1371,1,2408,1,pia1,Pia1,7.78655180642871,2.7586,12
1509,22,1,42,1,2569,1,pia1,Pia1,7.85127199710988,2.7586,12
1509,8,1,97,1,1515,1,pia1,Pia1,7.32317071794347,2.7586,12
1510,2,5,704,0,590,1,fva2,fya2,6.38012253689976,1.6164,1
1510,22,10,1584,0,655,1,fva2,fya2,6.48463523563525,1.6164,1
1510,8,2,250,0,1123,1,fva2,fya2,7.02375895473844,1.6164,1
1510,1,3,332,0,1405,1,fva2,fya2,7.24779258176785,1.6164,1
1511,8,7,1031,1,377,1,liong2,lioN2,5.93224518744801,5.9191,7
1511,2,8,1171,0,461,1,liong2,lioN2,6.13339804299665,5.9191,7
1511,22,3,321,0,876,1,liong2,lioN2,6.77536609093639,5.9191,7
1511,20,1,141,1,254,1,liong2,lioN2,5.53733426701854,5.9191,7
1511,1,5,768,0,935,1,liong2,lioN2,6.84054652928869,5.9191,7
1512,8,8,1216,1,537,1,huou4,huou4,6.28599809450886,3.0781,2
1512,1,7,1119,0,805,1,huou4,huou4,6.69084227741856,3.0781,2
1512,2,8,1123,0,995,1,huou4,huou4,6.90274273715859,3.0781,2
1512,22,6,840,0,2036,1,huou4,huou4,7.61874237767041,3.0781,2
1513,2,1,138,1,2450,1,xuan4,xuan4,7.80384330353877,3.2537,19
1513,22,2,232,1,2097,1,xuan4,xuan4,7.64826303090192,3.2537,19
1513,1,1,67,0,2396,1,xuan4,xuan4,7.78155595923534,3.2537,19
1513,8,2,291,1,1677,1,xuan4,xuan4,7.42476176182321,3.2537,19
1514,1,3,326,0,961,1,qio4,qio4,6.86797440897029,3.3672,7
1514,8,4,482,0,1922,1,qio4,qio4,7.56112158953024,3.3672,7
1514,2,10,1495,0,1310,1,qio4,qio4,7.1777824161952,3.3672,7
1514,22,8,1241,0,2238,1,qio4,qio4,7.71333788887187,3.3672,7
1515,8,6,931,0,897,1,fvou3,fyou3,6.7990558620588,1.7638,1
1515,22,7,1032,0,1907,1,fvou3,fyou3,7.55328660560042,1.7638,1
1515,1,5,717,0,1290,1,fvou3,fyou3,7.16239749735572,1.7638,1
1515,2,5,746,0,771,1,fvou3,fyou3,6.64768837356333,1.7638,1
1516,1,6,921,0,716,1,kva1,Kya1,6.57368016696065,1.6164,2
1516,2,3,339,0,1014,1,kva1,Kya1,6.92165818415113,1.6164,2
1516,8,8,1199,1,713,1,kva1,Kya1,6.5694814204143,1.6164,2
1516,22,9,1435,0,771,1,kva1,Kya1,6.64768837356333,1.6164,2
1517,8,9,1335,0,511,1,tvn2,Tyn2,6.2363695902037,2.1357,3
1517,1,6,863,0,767,1,tvn2,Tyn2,6.64248680136726,2.1357,3
1517,2,7,1025,0,926,1,tvn2,Tyn2,6.83087423464618,2.1357,3
1517,22,10,1549,0,809,1,tvn2,Tyn2,6.69579891705849,2.1357,3
1518,8,4,591,1,1309,1,hiai4,hiai4,7.1770187659099,1.9437,3
1518,22,3,368,0,2695,1,hiai4,hiai4,7.8991534833431,1.9437,3
