ItemID,Participant,Block,TrialOrder,Response,RT,Session,Item_Pinyin,ASCII,logRT
1743,8,20,3199,1,1033,2,qvo2,qyo2,6.94022246911964
1743,1,21,3253,0,1400,2,qvo2,qyo2,7.24422751560335
1743,2,18,2802,0,1329,2,qvo2,qyo2,7.19218205871325
1744,22,18,2760,1,2105,2,o3,o3,7.65207074611648
1744,2,14,2210,1,2288,2,o3,o3,7.73543335249969
1744,8,20,3177,0,1137,2,o3,o3,7.03614849375054
1744,1,13,1974,1,859,2,o3,o3,6.75576892198425
1745,2,18,2812,0,655,2,jai,jai,6.48463523563525
1745,8,12,1810,0,1779,2,jai,jai,7.48380668766583
1745,1,16,2407,0,1750,2,jai,jai,7.46737106691756
1745,22,17,2655,0,1152,2,jai,jai,7.04925484125584
1746,20,13,1951,1,698,2,jou1,jou1,6.54821910276237
1746,2,12,1856,0,714,2,jou1,jou1,6.57088296233958
1746,1,11,1755,0,833,2,jou1,jou1,6.72503364216684
1746,22,16,2407,1,1839,2,jou1,jou1,7.51697722460432
1746,8,14,2086,1,1646,2,jou1,jou1,7.40610338123702
1747,1,20,3131,0,689,2,gvang2,kyaN2,6.53524127101366
1747,2,17,2595,0,1105,2,gvang2,kyaN2,7.00760061395185
1747,22,16,2517,0,699,2,gvang2,kyaN2,6.54965074223381
1747,20,18,2754,1,288,2,gvang2,kyaN2,5.66296048013595
1747,8,16,2554,1,1389,2,gvang2,kyaN2,7.23633934275434
1748,22,11,1649,0,1724,2,shuou1,Suou1,7.45240245122364
1748,1,13,2012,0,1662,2,shuou1,Suou1,7.41577697541539
1748,8,13,2018,1,1700,2,shuou1,Suou1,7.43838353004431
1748,2,12,1780,0,1685,2,shuou1,Suou1,7.42952084278646
1749,1,11,1638,0,680,2,gvang3,kyaN3,6.52209279817015
1749,2,21,3215,0,625,2,gvang3,kyaN3,6.4377516497364
1749,22,12,1813,0,1758,2,gvang3,kyaN3,7.47193207824512
1749,8,20,3040,1,1317,2,gvang3,kyaN3,7.18311170174328
1750,1,12,1859,0,645,2,chvai4,zyai4,6.46925031679577
1750,22,14,2153,0,1069,2,chvai4,zyai4,6.97447891102505
1750,8,12,1876,1,2573,2,chvai4,zyai4,7.85282781228174
1750,20,11,1602,1,277,2,chvai4,zyai4,5.62401750618734
1750,2,18,2785,0,540,2,chvai4,zyai4,6.29156913955832
1751,8,14,2179,0,2259,2,rue2,rue2,7.722677516468
1751,1,17,2662,1,1982,2,rue2,rue2,7.59186171488993
1751,2,11,1644,0,952,2,rue2,rue2,6.85856503479136
1751,20,13,2040,1,664,2,rue2,rue2,6.49828214947643
1751,22,17,2569,0,1404,2,rue2,rue2,7.24708058458576
1752,2,17,2616,0,546,2,zhiai2,Ziai2,6.30261897574491
1752,20,19,2928,1,500,2,zhiai2,Ziai2,6.21460809842219
1752,1,18,2732,0,1067,2,zhiai2,Ziai2,6.97260625130175
1752,8,15,2383,1,2249,2,zhiai2,Ziai2,7.71824095195932
1752,22,17,2560,0,1581,2,zhiai2,Ziai2,7.36581283720947
1753,22,16,2443,0,1395,2,zhui2,Zui2,7.24064969425547
1753,2,19,3028,0,569,2,zhui2,Zui2,6.34388043412633
1753,1,13,2003,0,528,2,zhui2,Zui2,6.26909628370626
1753,8,15,2240,0,1370,2,zhui2,Zui2,7.22256601882217
1754,20,21,3262,1,1399,2,nuang4,nuaN4,7.24351297466548
1754,1,20,3198,0,1421,2,nuang4,nuaN4,7.2591161280971
1754,2,19,3017,0,1725,2,nuang4,nuaN4,7.45298232946546
1754,22,16,2482,0,672,2,nuang4,nuaN4,6.51025834052315
1754,8,21,3244,0,1571,2,nuang4,nuaN4,7.35946763825562
1755,22,13,1978,0,1069,2,chian2,zi[n2,6.97447891102505
1755,2,20,3186,0,895,2,chian2,zi[n2,6.79682371827486
1755,8,20,3088,1,1272,2,chian2,zi[n2,7.14834574390007
1755,1,15,2260,0,1302,2,chian2,zi[n2,7.17165682276851
1756,1,16,2403,0,1614,2,cve3,Cye3,7.38647084882989
1756,2,21,3247,0,1259,2,cve3,Cye3,7.13807303404435
1756,22,13,1963,0,1320,2,cve3,Cye3,7.18538701558042
1756,8,15,2385,0,2071,2,cve3,Cye3,7.63578686139558
1757,22,12,1825,0,1411,2,zhuai1,Zuai1,7.25205395185281
1757,2,14,2124,1,2131,2,zhuai1,Zuai1,7.66434663209862
1757,1,11,1600,0,1077,2,zhuai1,Zuai1,6.98193467715639
1757,8,11,1695,0,2861,2,zhuai1,Zuai1,7.95892649305011
1758,1,12,1881,0,1489,2,kei1,Kei1,7.30586003268401
1758,22,21,3232,0,776,2,kei1,Kei1,6.65415252018322
1758,8,14,2103,0,1717,2,kei1,Kei1,7.44833386089748
1758,20,17,2664,1,341,2,kei1,Kei1,5.83188247728352
1758,2,20,3178,0,1015,2,kei1,Kei1,6.92264389147589
1759,8,13,1957,0,1442,2,pei3,Pei3,7.27378631784489
1759,2,19,3004,0,1345,2,pei3,Pei3,7.20414929203594
1759,1,18,2857,1,1009,2,pei3,Pei3,6.91671502035361
1759,22,20,3198,0,1491,2,pei3,Pei3,7.30720231476474
1760,22,19,2959,0,720,2,zhei1,Zei1,6.5792512120101
1760,2,18,2879,0,743,2,zhei1,Zei1,6.61069604471776
1760,8,20,3094,1,1240,2,zhei1,Zei1,7.12286665859908
1760,1,14,2239,0,1013,2,zhei1,Zei1,6.92067150424868
1761,22,16,2438,0,1354,2,cou2,Cou2,7.21081845347222
1761,8,20,3108,0,1187,2,cou2,Cou2,7.07918439460967
1761,2,21,3249,0,724,2,cou2,Cou2,6.58479139238572
1761,1,17,2715,1,1814,2,cou2,Cou2,7.50328963067508
1762,22,15,2301,0,2840,2,jvang4,jyaN4,7.95155933115525
1762,2,16,2475,0,689,2,jvang4,jyaN4,6.53524127101366
1762,1,15,2324,0,801,2,jvang4,jyaN4,6.68586094706836
1762,20,13,2026,1,971,2,jvang4,jyaN4,6.87832646829133
1762,8,17,2717,1,861,2,jvang4,jyaN4,6.75809450442773
1763,8,18,2753,1,1927,2,fvan3,fy[n3,7.56371966841437
1763,1,18,2838,0,1455,2,fvan3,fy[n3,7.28276117960559
1763,2,20,3042,0,551,2,fvan3,fy[n3,6.31173480915291
1763,22,13,1928,0,2679,2,fvan3,fy[n3,7.89319886954461
1764,1,13,2051,0,802,2,giong3,kioN3,6.68710860786651
1764,2,19,3010,0,751,2,giong3,kioN3,6.62140565176413
1764,8,18,2851,1,1457,2,giong3,kioN3,7.2841348061952
1764,22,13,2000,0,2336,2,giong3,kioN3,7.75619534394812
1764,20,13,1989,1,547,2,giong3,kioN3,6.30444880242198
1765,1,13,2018,1,1225,2,shei1,Sei1,7.11069612297883
1765,20,18,2755,1,370,2,shei1,Sei1,5.91350300563827
1765,22,17,2568,0,1129,2,shei1,Sei1,7.02908756414966
1765,8,15,2252,0,1855,2,shei1,Sei1,7.52563997504154
1765,2,19,2883,1,1253,2,shei1,Sei1,7.13329595489607
1766,1,12,1823,0,746,2,zhie3,Zi[3,6.61472560020376
1766,8,11,1631,0,2668,2,zhie3,Zi[3,7.88908440703551
1766,2,15,2325,0,473,2,zhie3,Zi[3,6.15909538849193
1766,22,20,3157,0,663,2,zhie3,Zi[3,6.49677499018586
1767,2,18,2808,0,689,2,biao2,piau2,6.53524127101366
1767,22,15,2268,0,445,2,biao2,piau2,6.09807428216624
1767,8,19,2941,0,1255,2,biao2,piau2,7.13489085156588
1767,1,15,2276,0,691,2,biao2,piau2,6.53813982376767
1768,2,19,2926,0,575,2,rve1,ry^1,6.35437004079735
1768,20,11,1653,1,333,2,rve1,ry^1,5.80814248998044
1768,8,19,3037,0,1561,2,rve1,ry^1,7.35308192051543
1768,1,20,3074,0,957,2,rve1,ry^1,6.86380339145295
1768,22,19,2971,0,1390,2,rve1,ry^1,7.23705902612474
1769,1,11,1674,0,1400,2,mvn1,myn1,7.24422751560335
1769,22,11,1726,0,1163,2,mvn1,myn1,7.05875815251866
1769,2,12,1786,0,1090,2,mvn1,myn1,6.99393297522319
1769,8,21,3237,0,1445,2,mvn1,myn1,7.27586460054653
1770,2,16,2465,0,1574,2,fuan3,fuan3,7.36137542897735
1770,1,20,3190,0,990,2,fuan3,fuan3,6.89770494312864
1770,8,18,2823,1,1231,2,fuan3,fuan3,7.11558212618445
1770,22,21,3242,0,2089,2,fuan3,fuan3,7.64444076155657
1771,1,16,2492,0,1245,2,sie3,si^3,7.12689080889881
1771,2,12,1900,0,920,2,sie3,si^3,6.82437367004309
1771,22,19,3002,0,1310,2,sie3,si^3,7.1777824161952
1771,8,17,2701,1,2105,2,sie3,si^3,7.65207074611648
1772,1,14,2139,0,1299,2,tuou2,Tuou2,7.1693500166706
1772,20,17,2641,1,235,2,tuou2,Tuou2,5.45958551414416
1772,8,18,2827,1,1411,2,tuou2,Tuou2,7.25205395185281
1772,22,20,3162,0,752,2,tuou2,Tuou2,6.62273632394984
1772,2,18,2742,0,747,2,tuou2,Tuou2,6.61606518513282
1773,2,20,3065,0,2073,2,xui2,xui2,7.63675211243578
1773,1,14,2187,0,860,2,xui2,xui2,6.75693238924755
1773,8,14,2163,1,1816,2,xui2,xui2,7.50439155916124
1773,22,17,2571,0,2953,2,xui2,xui2,7.99057688174392
1774,22,18,2769,0,1386,2,bia3,pia3,7.23417717974985
1774,2,20,3052,0,1071,2,bia3,pia3,6.97634807044775
1774,1,20,3106,0,679,2,bia3,pia3,6.5206211275587
1774,8,19,2981,1,1810,2,bia3,pia3,7.50108212425987
1775,20,18,2796,1,244,2,pvan1,Py[n1,5.4971682252932
1775,22,20,3145,0,1512,2,pvan1,Py[n1,7.32118855673948
1775,2,11,1713,0,681,2,pvan1,Py[n1,6.52356230614951
1775,8,20,3075,1,1189,2,pvan1,Py[n1,7.08086789669078
1776,1,21,3235,1,1109,2,quai4,quai4,7.01121398735037
1776,8,11,1617,1,1684,2,quai4,quai4,7.42892719480227
1776,2,18,2868,0,1088,2,quai4,quai4,6.99209642741589
1776,22,16,2548,0,505,2,quai4,quai4,6.22455842927536
1777,8,18,2763,1,2051,2,bue1,pu^1,7.62608275807238
1777,1,21,3201,0,609,2,bue1,pu^1,6.4118182677099
1777,2,17,2635,0,1000,2,bue1,pu^1,6.90775527898214
1777,22,12,1890,0,1178,2,bue1,pu^1,7.07157336421153
1778,22,13,1956,0,770,2,bve2,py^2,6.64639051484773
1778,2,18,2769,0,609,2,bve2,py^2,6.4118182677099
1778,8,11,1645,1,2423,2,bve2,py^2,7.79276172081653
1778,1,17,2596,0,898,2,bve2,py^2,6.8001700683022
1779,2,11,1634,0,1402,2,bve2,pye2,7.24565506759454
1779,8,19,2936,1,1230,2,bve2,pye2,7.11476944836646
1779,20,15,2333,1,486,2,bve2,pye2,6.18620862390049
1779,22,16,2414,0,1726,2,bve2,pye2,7.45356187164337
1779,1,21,3218,1,2016,2,bve2,pye2,7.60887062919126
1780,1,14,2091,0,781,2,dio2,tio2,6.66057514983969
1780,22,12,1833,0,1010,2,dio2,tio2,6.9177056098353
1780,2,13,2055,0,1071,2,dio2,tio2,6.97634807044775
1780,8,13,1950,0,2673,2,dio2,tio2,7.89095671613892
1781,22,20,3164,0,1258,2,ten4,T^n4,7.13727843726039
1781,8,18,2866,1,1560,2,ten4,T^n4,7.35244110024358
1781,20,12,1830,1,320,2,ten4,T^n4,5.76832099579377
1781,2,19,2919,0,1618,2,ten4,T^n4,7.38894609761844
1781,1,11,1617,0,1443,2,ten4,T^n4,7.27447955877387
1782,22,16,2436,0,510,2,xun1,xun1,6.23441072571837
1782,20,14,2112,1,280,2,xun1,xun1,5.63478960316925
1782,8,13,2062,1,1303,2,xun1,xun1,7.17242457712485
1782,2,19,2976,0,951,2,xun1,xun1,6.85751406254539
1782,1,17,2615,1,2235,2,xun1,xun1,7.71199650704767
1783,2,16,2501,0,430,2,lvang3,lyaN3,6.06378520868761
1783,1,19,2998,0,1365,2,lvang3,lyaN3,7.21890970761906
1783,8,11,1685,1,1924,2,lvang3,lyaN3,7.56216163122565
1783,22,16,2473,0,415,2,lvang3,lyaN3,6.0282785202307
1784,8,13,2024,0,1733,2,lui3,lui3,7.45760928971561
1784,1,12,1835,0,1188,2,lui3,lui3,7.08002649992259
1784,22,20,3096,0,1468,2,lui3,lui3,7.29165620917446
1784,2,14,2217,0,755,2,lui3,lui3,6.62671774924902
1785,8,20,3130,1,1181,2,fai1,fai1,7.07411681619736
1785,22,17,2641,0,1500,2,fai1,fai1,7.3132203870903
1785,2,11,1687,0,584,2,fai1,fai1,6.36990098282823
1785,1,20,3180,0,867,2,fai1,fai1,6.76503897678054
1786,2,12,1779,0,1285,2,fong3,foN3,7.15851399732932
1786,22,12,1886,0,1643,2,fong3,foN3,7.40427911803727
1786,8,17,2596,0,1940,2,fong3,foN3,7.57044325205737
1786,1,18,2792,0,1193,2,fong3,foN3,7.08422642209792
1787,1,14,2193,0,1261,2,die4,ti[4,7.13966033596492
1787,8,14,2117,0,1908,2,die4,ti[4,7.55381085200823
1787,2,19,3001,0,441,2,die4,ti[4,6.08904487544685
1787,22,15,2370,0,913,2,die4,ti[4,6.81673588059497
1788,2,11,1616,0,2159,2,lvao2,lyau2,7.67740043051481
1788,22,19,2965,0,1051,2,lvao2,lyau2,6.95749737087695
1788,20,16,2412,1,356,2,lvao2,lyau2,5.87493073085203
1788,1,12,1911,0,1550,2,lvao2,lyau2,7.34601020991329
1788,8,18,2853,1,1874,2,lvao2,lyau2,7.53583046279837
1789,8,16,2538,0,2013,2,nvang1,nyaN1,7.60738142563979
1789,1,17,2610,0,875,2,nvang1,nyaN1,6.77422388635761
1789,2,12,1809,0,776,2,nvang1,nyaN1,6.65415252018322
1789,22,19,2882,0,674,2,nvang1,nyaN1,6.51323011091231
1790,1,18,2725,1,2305,2,ciai4,Ciai4,7.74283595543075
1790,8,16,2455,1,1763,2,ciai4,Ciai4,7.47477218239787
1790,22,12,1790,0,1661,2,ciai4,Ciai4,7.41517510961329
1790,2,11,1617,0,3532,2,ciai4,Ciai4,8.16961956172385
1791,8,14,2192,0,2099,2,zuang2,cuaN2,7.64921631982063
1791,22,19,3003,0,1371,2,zuang2,cuaN2,7.22329567956231
1791,1,16,2506,0,2799,2,zuang2,cuaN2,7.93701748951545
1791,2,13,1970,0,476,2,zuang2,cuaN2,6.16541785423142
1792,8,18,2826,1,1122,2,xuao1,xuau1,7.02286808608264
1792,1,20,3170,0,542,2,xuao1,xuau1,6.29526600143965
1792,2,11,1737,0,821,2,xuao1,xuau1,6.71052310945243
1792,22,11,1710,0,2392,2,xuao1,xuau1,7.77988511507052
1793,2,16,2439,0,874,2,do1,to1,6.77308037565554
1793,1,19,2946,1,1372,2,do1,to1,7.22402480828583
1793,22,12,1879,1,2869,2,do1,to1,7.96171881598136
1793,8,21,3274,1,1246,2,do1,to1,7.1276936993474
1794,2,13,2013,0,706,2,ro2,ro2,6.55961523749324
1794,1,14,2138,1,2267,2,ro2,ro2,7.72621265050753
1794,20,11,1732,1,238,2,ro2,ro2,5.47227067367148
1794,8,16,2427,0,1828,2,ro2,ro2,7.5109777520141
1794,22,15,2346,0,982,2,ro2,ro2,6.88959130835447
1795,1,12,1857,0,1025,2,ziai3,ciai3,6.93244789157251
1795,2,19,2999,0,1973,2,ziai3,ciai3,7.58731050602262
1795,8,20,3192,0,1224,2,ziai3,ciai3,7.10987946307227
1795,22,19,2939,0,532,2,ziai3,ciai3,6.27664348934164
1796,2,21,3272,0,689,2,cvan3,Cy[n3,6.53524127101366
1796,22,17,2561,0,547,2,cvan3,Cy[n3,6.30444880242198
1796,1,14,2105,1,1491,2,cvan3,Cy[n3,7.30720231476474
1797,20,13,2048,1,580,2,hvou4,hyou4,6.36302810354046
1797,2,14,2127,0,1657,2,hvou4,hyou4,7.41276401742656
1797,22,18,2846,0,530,2,hvou4,hyou4,6.27287700654617
1797,8,17,2646,1,1132,2,hvou4,hyou4,7.03174125876313
1797,1,19,3017,0,843,2,hvou4,hyou4,6.73696695800186
1798,20,21,3249,1,923,2,kiu2,Kiou2,6.82762923450285
1798,8,17,2647,0,1306,2,kiu2,Kiou2,7.17472430983638
1798,22,11,1638,0,2401,2,kiu2,Kiou2,7.78364059622125
1798,2,12,1821,0,524,2,kiu2,Kiou2,6.26149168432104
1798,1,13,1924,0,897,2,kiu2,Kiou2,6.7990558620588
1799,2,11,1746,0,790,2,buang2,puaN2,6.67203294546107
1799,8,18,2762,0,2217,2,buang2,puaN2,7.70391020961631
1799,22,15,2386,0,1002,2,buang2,puaN2,6.90975328164481
1799,20,16,2543,1,253,2,buang2,puaN2,5.53338948872752
1799,1,14,2237,0,1316,2,buang2,puaN2,7.18235211188526
1800,22,12,1843,0,1487,2,ei2,ei2,7.30451594646016
1800,8,19,2881,1,931,2,ei2,ei2,6.83625927727707
1800,2,18,2746,0,1079,2,ei2,ei2,6.98378996525813
1800,1,12,1846,0,2104,2,ei2,ei2,7.6515955738576
1801,8,15,2362,0,1740,2,biong3,pioN3,7.46164039220858
1801,1,17,2565,0,2851,2,biong3,pioN3,7.95542508891267
1801,2,15,2379,0,1370,2,biong3,pioN3,7.22256601882217
1801,22,13,1923,0,615,2,biong3,pioN3,6.42162226780652
1802,22,15,2281,0,1393,2,zhvang4,ZyaN4,7.23921497377981
1802,1,17,2600,0,2012,2,zhvang4,ZyaN4,7.60688453121963
1802,2,20,3081,0,505,2,zhvang4,ZyaN4,6.22455842927536
1802,8,17,2661,1,2437,2,zhvang4,ZyaN4,7.79852305362521
1803,1,19,3021,0,3156,2,dvao4,tyau4,8.05706068196577
1803,22,18,2860,0,1144,2,dvao4,tyau4,7.04228617193974
1803,2,20,3162,0,731,2,dvao4,tyau4,6.59441345974978
1803,8,19,2969,1,927,2,dvao4,tyau4,6.83195356556585
1804,1,15,2381,0,1139,2,shiai2,Siai2,7.03790596344718
1804,2,11,1672,0,1629,2,shiai2,Siai2,7.39572160860205
1804,22,12,1880,0,1329,2,shiai2,Siai2,7.19218205871325
1804,8,18,2813,0,2122,2,shiai2,Siai2,7.66011431917393
1805,1,15,2386,0,1912,2,chvn1,zyn1,7.55590509361135
1805,2,13,1983,0,1501,2,chvn1,zyn1,7.31388683163346
1805,22,11,1745,0,1421,2,chvn1,zyn1,7.2591161280971
1805,20,19,2901,1,290,2,chvn1,zyn1,5.66988092298052
1805,8,15,2328,1,1878,2,chvn1,zyn1,7.53796265976821
1806,1,16,2408,1,1670,2,qang3,qaN3,7.4205789054108
1806,20,20,3106,1,283,2,qang3,qaN3,5.64544689764324
1806,22,11,1716,0,1222,2,qang3,qaN3,7.10824413973154
1806,2,20,3196,0,977,2,qang3,qaN3,6.88448665204278
1806,8,19,3015,1,943,2,qang3,qaN3,6.84906628263346
1807,1,18,2733,0,1376,2,kou2,Kou2,7.22693601849329
1807,20,11,1728,1,701,2,kou2,Kou2,6.55250788703459
1807,22,12,1910,0,1007,2,kou2,Kou2,6.91473089271856
1807,8,20,3050,1,788,2,kou2,Kou2,6.66949808985788
1807,2,19,2932,0,811,2,kou2,Kou2,6.69826805411541
1808,1,19,2927,0,832,2,cuai2,Cuai2,6.72383244082121
1808,8,12,1765,0,1914,2,cuai2,Cuai2,7.5569505720129
1808,2,15,2292,1,729,2,cuai2,Cuai2,6.59167373200866
1808,22,15,2351,0,752,2,cuai2,Cuai2,6.62273632394984
1809,20,12,1831,1,311,2,hi4,hi4,5.73979291217923
1809,2,20,3126,0,1016,2,hi4,hi4,6.92362862813843
1809,22,15,2285,0,521,2,hi4,hi4,6.25575004175337
1809,1,13,2065,1,1284,2,hi4,hi4,7.15773548424991
1809,8,14,2081,0,1230,2,hi4,hi4,7.11476944836646
1810,22,16,2463,0,2462,2,kv3,Ky3,7.8087293067444
1810,1,13,1957,0,1375,2,kv3,Ky3,7.22620901010067
1810,8,18,2743,0,2057,2,kv3,Ky3,7.62900388965296
1810,2,13,2062,0,1659,2,kv3,Ky3,7.41397029019044
1810,20,12,1876,1,307,2,kv3,Ky3,5.7268477475872
1811,1,14,2209,0,1427,2,zie1,ci[1,7.26332961747684
1811,8,11,1610,0,1603,2,zie1,ci[1,7.37963215260955
1811,2,14,2148,0,701,2,zie1,ci[1,6.55250788703459
1811,22,16,2537,0,1982,2,zie1,ci[1,7.59186171488993
1812,22,15,2277,0,1310,2,chie1,zi[1,7.1777824161952
1812,8,11,1675,0,2355,2,chie1,zi[1,7.76429600645052
1812,2,17,2692,0,568,2,chie1,zi[1,6.34212141872115
1812,1,20,3121,0,904,2,chie1,zi[1,6.80682936039218
1813,8,15,2270,0,1606,2,dong2,toN2,7.38150189450671
1813,1,21,3234,0,1705,2,dong2,toN2,7.44132038971762
1813,2,15,2313,0,909,2,dong2,toN2,6.81234509417748
1813,22,12,1845,0,1948,2,dong2,toN2,7.57455848420248
1814,1,14,2124,0,1321,2,chin3,zin3,7.18614430452233
1814,2,15,2368,1,1700,2,chin3,zin3,7.43838353004431
1814,22,17,2690,0,1079,2,chin3,zin3,6.98378996525813
1814,8,16,2557,1,2234,2,chin3,zin3,7.71154897962915
1815,22,13,2039,0,759,2,qa3,qa3,6.63200177739563
1815,2,16,2403,0,1441,2,qa3,qa3,7.27309259599952
1815,1,11,1652,0,976,2,qa3,qa3,6.88346258641309
1815,8,16,2476,0,3516,2,qa3,qa3,8.16507925880507
1816,8,17,2628,1,1093,2,tuou3,Tuou3,6.99668148817654
1816,2,13,1981,1,2412,2,tuou3,Tuou3,7.78821155784708
1816,22,13,1930,0,945,2,tuou3,Tuou3,6.85118492749374
1816,1,17,2631,0,1529,2,tuou3,Tuou3,7.33236920592906
1817,1,12,1829,0,1093,2,shiu2,Siou2,6.99668148817654
1817,8,18,2830,0,1559,2,shiu2,Siou2,7.35179986905778
1817,2,12,1772,0,772,2,shiu2,Siou2,6.64898455002478
1817,22,14,2194,0,1452,2,shiu2,Siou2,7.28069719538474
1817,20,16,2447,1,251,2,shiu2,Siou2,5.52545293913178
1818,20,12,1851,1,419,2,kan2,Kan2,6.03787091992214
1818,2,21,3231,0,1281,2,kan2,Kan2,7.15539630189673
1818,8,14,2210,0,2012,2,kan2,Kan2,7.60688453121963
1818,22,15,2399,0,1535,2,kan2,Kan2,7.3362856600213
1818,1,14,2099,1,1425,2,kan2,Kan2,7.26192709270275
1819,22,20,3041,0,431,2,rie1,ri^1,6.06610809010375
1819,1,20,3082,0,431,2,rie1,ri^1,6.06610809010375
1819,2,13,1940,0,821,2,rie1,ri^1,6.71052310945243
1819,8,14,2235,0,1706,2,rie1,ri^1,7.44190672805162
1820,8,20,3107,0,1065,2,sie2,si^2,6.97073007814353
1820,22,16,2425,0,1774,2,sie2,si^2,7.48099216286952
1820,1,20,3172,0,1059,2,sie2,si^2,6.96508034560141
1820,2,13,2006,0,968,2,sie2,si^2,6.87523208727658
1821,1,19,2977,1,1302,2,yo4,io4,7.17165682276851
1821,2,18,2874,0,930,2,yo4,io4,6.8351845861473
1821,8,12,1889,1,2506,2,yo4,io4,7.82644313545601
1821,22,12,1799,1,1704,2,yo4,io4,7.44073370738926
1822,2,14,2141,0,1384,2,te1,T^1,7.23273313617761
1822,20,21,3213,1,689,2,te1,T^1,6.53524127101366
1822,1,14,2167,0,2655,2,te1,T^1,7.88419993367604
1822,22,17,2586,0,1848,2,te1,T^1,7.52185925220163
1822,8,14,2118,0,2008,2,te1,T^1,7.60489448081162
1823,22,17,2639,0,1413,2,zhvai1,Zyai1,7.25347038268453
1823,8,20,3101,1,1049,2,zhvai1,Zyai1,6.9555926083963
1823,2,14,2099,0,510,2,zhvai1,Zyai1,6.23441072571837
1823,1,20,3160,0,485,2,zhvai1,Zyai1,6.18414889093748
1824,2,17,2656,0,768,2,svi3,syei3,6.64378973314767
1824,8,11,1653,1,2597,2,svi3,syei3,7.86211221166275
1824,1,17,2632,0,2210,2,svi3,syei3,7.7007477945118
1824,22,13,1975,0,443,2,svi3,syei3,6.09356977004514
1825,22,21,3216,0,2103,2,sue2,sue2,7.6511201757027
1825,8,12,1899,1,1369,2,sue2,sue2,7.22183582528845
1825,2,15,2393,1,1475,2,sue2,sue2,7.29641326877392
1825,1,19,2907,0,1596,2,sue2,sue2,7.37525577800975
1826,22,16,2406,0,757,2,nun3,nun3,6.62936325343745
1826,1,13,1991,1,1760,2,nun3,nun3,7.4730690880322
1826,8,16,2513,0,1891,2,nun3,nun3,7.54486106865846
1826,2,17,2708,0,899,2,nun3,nun3,6.80128303447162
1827,22,17,2663,0,2499,2,rio4,rio4,7.82364593083495
1827,8,21,3222,1,946,2,rio4,rio4,6.85224256905188
1827,1,14,2153,0,2787,2,rio4,rio4,7.93272102748195
1827,2,12,1830,0,823,2,rio4,rio4,6.71295620067707
1828,2,15,2282,0,2230,2,bia1,pia1,7.70975686445416
1828,1,11,1647,0,1370,2,bia1,pia1,7.22256601882217
1828,22,12,1796,0,755,2,bia1,pia1,6.62671774924902
1828,8,13,1989,1,2149,2,bia1,pia1,7.67275789664251
1829,1,12,1760,0,504,2,gve4,ky^4,6.22257626807137
1829,8,18,2840,1,1990,2,gve4,ky^4,7.59588991771854
1829,2,18,2789,0,551,2,gve4,ky^4,6.31173480915291
1829,22,17,2707,0,1648,2,gve4,ky^4,7.40731771046942
1830,8,18,2730,1,1530,2,chian4,zi[n4,7.33302301438648
1830,2,12,1898,0,784,2,chian4,zi[n4,6.66440902035041
1830,1,20,3164,0,600,2,chian4,zi[n4,6.39692965521615
1830,22,18,2796,0,2013,2,chian4,zi[n4,7.60738142563979
1831,22,17,2681,0,1042,2,bvo4,pyo4,6.94889722231331
1831,1,16,2474,0,1243,2,bvo4,pyo4,7.12528309151071
1831,2,13,2077,0,462,2,bvo4,pyo4,6.13556489108174
1831,8,20,3152,1,1140,2,bvo4,pyo4,7.03878354138854
1832,22,20,3066,0,1421,2,shi4,Si4,7.2591161280971
1832,2,12,1833,1,1830,2,shi4,Si4,7.51207124583547
1832,1,20,3127,0,657,2,shi4,Si4,6.48768401848461
1832,8,21,3235,1,1287,2,shi4,Si4,7.16006920759613
1833,8,13,2069,0,2833,2,cei1,Cei1,7.94909149983052
1833,2,20,3155,0,1773,2,cei1,Cei1,7.48042830607421
1833,20,14,2085,1,239,2,cei1,Cei1,5.47646355193151
1833,1,17,2690,0,1484,2,cei1,Cei1,7.30249642372733
1833,22,15,2377,0,965,2,cei1,Cei1,6.87212810133899
1834,2,19,2908,0,1367,2,nue1,nue1,7.22037383672395
1834,22,12,1850,0,1372,2,nue1,nue1,7.22402480828583
1834,8,19,3026,0,1428,2,nue1,nue1,7.26403014289953
1835,22,20,3120,0,530,2,chvi2,zyei2,6.27287700654617
1835,2,15,2243,0,1131,2,chvi2,zyei2,7.03085747611612
1835,1,13,1965,0,538,2,chvi2,zyei2,6.28785856016178
1835,8,15,2310,1,1419,2,chvi2,zyei2,7.25770767716004
1836,2,13,1952,1,2191,2,hei4,hei4,7.69211333959547
1836,22,18,2745,1,1503,2,hei4,hei4,7.31521838975297
1836,1,18,2845,1,941,2,hei4,hei4,6.84694313958538
1836,8,19,2968,1,2045,2,hei4,hei4,7.6231530684769
1837,2,13,2075,0,677,2,miong4,mioN4,6.51767127291227
1837,20,20,3084,1,360,2,miong4,mioN4,5.88610403145016
1837,1,18,2852,0,1872,2,miong4,mioN4,7.53476265703754
1837,8,21,3206,1,652,2,miong4,mioN4,6.48004456192665
1837,22,12,1798,0,848,2,miong4,mioN4,6.7428806357919
1838,2,14,2208,0,691,2,he3,h^3,6.53813982376767
1838,8,11,1700,1,2280,2,he3,h^3,7.73193072194849
1838,22,21,3244,0,1053,2,he3,h^3,6.95939851213398
1838,1,11,1693,1,1490,2,he3,h^3,7.30653139893951
1839,1,17,2577,0,1047,2,ze4,ce4,6.95368421087054
